real verb class vsense animrec animth defrec defth prorec proth accrec accth ldiff mod
NP give t give.t animate inanim definite definite pronom nonpro given given 0.6931472 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 1.7917595 switchboard
PP take t take.t animate inanim definite definite nonpro pronom notgiven given 1.0986123 switchboard
PP take t take.t animate inanim definite definite nonpro pronom notgiven given -0.6931472 switchboard
PP take t take.t animate inanim definite definite nonpro nonpro notgiven given -0.6931472 switchboard
NP show c show.c animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP tell c tell.c animate inanim definite definite pronom pronom given notgiven 1.6094379 switchboard
NP sell t sell.t animate inanim definite indef pronom pronom given notgiven 0 switchboard
NP sell t sell.t animate inanim definite indef pronom pronom given notgiven 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.9459101 switchboard
NP pay t pay.t animate inanim definite indef pronom nonpro given notgiven 2.3978953 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0 switchboard
PP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven -1.3862943 switchboard
NP pay t pay.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
PP leave a leave.a animate inanim definite definite pronom pronom given given 0 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim indef indef pronom nonpro notgiven notgiven 1.0986123 switchboard
NP give a give.a animate inanim indef indef pronom nonpro notgiven notgiven 1.0986123 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give c give.c animate inanim definite definite pronom nonpro given notgiven 1.3862944 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP give c give.c animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
PP sell t sell.t animate inanim indef definite nonpro pronom notgiven given -2.1972246 switchboard
PP give t give.t animate animate indef definite pronom nonpro notgiven notgiven 0.6931472 switchboard
NP hand t hand.t animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP give a give.a animate inanim definite indef pronom nonpro notgiven notgiven 1.7917595 switchboard
NP do a do.a animate inanim indef indef pronom nonpro notgiven notgiven 0.6931472 switchboard
NP give t give.t animate inanim indef definite pronom nonpro given notgiven -0.4054651 switchboard
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 0.6931472 switchboard
NP give t give.t animate inanim definite indef nonpro nonpro notgiven notgiven 2.1972246 switchboard
PP take t take.t inanim inanim indef definite nonpro pronom notgiven given -0.6931472 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 1.7917595 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.6094379 switchboard
PP give a give.a animate inanim definite definite nonpro nonpro notgiven notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.6094379 switchboard
PP do a do.a animate inanim definite indef nonpro nonpro notgiven notgiven 0.1823216 switchboard
PP take t take.t animate inanim indef definite nonpro pronom notgiven given -0.6931472 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP loan t loan.t animate inanim definite indef nonpro nonpro notgiven notgiven -0.4054651 switchboard
NP owe f owe.f animate inanim definite definite pronom nonpro given notgiven 1.0986123 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 1.7917595 switchboard
NP allow a allow.a animate inanim definite definite pronom pronom given given 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 2.6390573 switchboard
PP send t send.t animate inanim definite definite nonpro nonpro given given -0.4054651 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.9459101 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 1.3862943 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 2.3025851 switchboard
PP pay t pay.t animate inanim indef indef nonpro nonpro notgiven notgiven -1.0986123 switchboard
NP tell c tell.c animate inanim definite indef pronom nonpro given notgiven 2.944439 switchboard
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven notgiven -1.7917595 switchboard
PP give t give.t animate inanim definite definite nonpro pronom notgiven given -0.4054651 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.0986123 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.7917595 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.9459101 switchboard
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 1.3862943 switchboard
NP give a give.a animate inanim definite indef nonpro nonpro given notgiven 0.4054651 switchboard
NP cost p cost.p animate inanim definite indef pronom pronom given notgiven 1.3862944 switchboard
NP give a give.a inanim inanim definite indef nonpro nonpro notgiven notgiven -0.6931472 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.9459101 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given given 1.0986123 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 2.4849066 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.6094379 switchboard
NP give a give.a animate inanim definite definite nonpro nonpro notgiven notgiven -0.1541506 switchboard
NP give a give.a animate inanim indef definite nonpro nonpro notgiven notgiven 2.7080502 switchboard
PP pay a pay.a animate inanim indef indef pronom nonpro notgiven notgiven -0.2231435 switchboard
NP give t give.t animate inanim definite definite pronom nonpro given given 0.6931472 switchboard
PP give a give.a inanim inanim definite indef nonpro nonpro notgiven notgiven 3.3322045 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 0.6931472 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a inanim inanim indef indef nonpro nonpro notgiven notgiven 0 switchboard
PP send t send.t animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a inanim inanim definite indef nonpro nonpro notgiven notgiven 0 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.0986123 switchboard
NP give t give.t animate inanim definite indef nonpro nonpro notgiven notgiven 0 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.0986123 switchboard
PP take t take.t inanim inanim indef definite nonpro nonpro notgiven notgiven -0.9162907 switchboard
NP give t give.t animate inanim definite definite pronom nonpro given given 1.6094379 switchboard
PP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven -1.0986123 switchboard
NP owe f owe.f animate inanim indef indef pronom nonpro notgiven notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite definite pronom nonpro notgiven given 1.0986123 switchboard
PP give t give.t animate inanim definite definite pronom pronom given given 0.6931472 switchboard
PP give t give.t animate inanim definite definite pronom pronom given given 0 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
PP sell t sell.t animate inanim indef indef nonpro nonpro notgiven notgiven 0 switchboard
NP cost p cost.p animate inanim definite indef nonpro pronom notgiven notgiven 0 switchboard
NP bring t bring.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP allot f allot.f animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a inanim inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 2.0794415 switchboard
NP tell c tell.c animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give c give.c animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP tell c tell.c animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give t give.t animate inanim definite definite pronom nonpro given notgiven 2.7080502 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.7917595 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 1.9459101 switchboard
PP pay t pay.t animate inanim definite definite pronom pronom given given 0 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP bring t bring.t animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
NP tell c tell.c animate inanim definite definite pronom pronom given given 0 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 1.9459101 switchboard
PP give t give.t animate inanim definite definite nonpro nonpro given given -0.4054651 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
